topology,seed,noise,tick,size,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
moore,49,0.04,1000,12,0.180644,0.880116,0.66773,0.340854,0.362716,0.720044,0.031215,-0.007748,3.7346,3.5578,11,2
moore,50,0.04,500,12,0.247973,0.905339,0.7903,0.359073,0.392872,0.899557,0.02923,0.011488,3.795,3.3014,10,10
moore,50,0.04,1000,12,0.149236,0.892613,0.654447,0.338517,0.340167,0.847269,0.033008,0.020861,3.7214,3.4412,8,4
hex,1,0.04,500,12,0.217809,0.81144,0.680686,0.319498,0.359958,0.748219,0.034376,-0.044943,3.669,3.7204,11,6
hex,1,0.04,1000,12,0.19178,0.814794,0.703288,0.345584,0.349685,0.663297,0.032123,0.050511,3.7182,3.8062,9,8
hex,2,0.04,500,12,0.227497,0.853404,0.709755,0.328967,0.37117,0.738806,0.033533,0.057958,3.6803,3.7083,11,6
hex,2,0.04,1000,12,0.179948,0.941313,0.726571,0.350374,0.31299,0.67151,0.033993,0.036631,3.7498,3.5862,11,7
hex,3,0.04,500,12,0.173614,0.925038,0.692069,0.345578,0.336472,0.755891,0.038074,0.009294,3.7567,3.5792,11,7
hex,3,0.04,1000,12,0.172634,0.894137,0.701189,0.33889,0.308987,0.67699,0.034474,0.042114,3.7101,3.6027,11,7
hex,4,0.04,500,12,0.173516,0.940792,0.659101,0.332466,0.345581,0.629471,0.03431,-0.099081,3.6302,3.7712,16,5
hex,4,0.04,1000,12,0.157205,0.779917,0.650247,0.368649,0.33572,0.777429,0.033736,0.041381,3.7428,3.5551,14,5
hex,5,0.04,500,12,0.207947,0.890178,0.732022,0.338494,0.329661,0.738335,0.034089,-0.020064,3.6284,3.5547,15,11
hex,5,0.04,1000,12,0.20664,0.850373,0.662639,0.323581,0.368802,0.791655,0.033274,0.016696,3.591,3.7022,14,5
hex,6,0.04,500,12,0.20913,0.855645,0.74375,0.349093,0.370758,0.751375,0.032459,0.005102,3.7599,3.6359,13,9
hex,6,0.04,1000,12,0.179767,0.834596,0.720025,0.323654,0.340256,0.728256,0.033346,-0.014008,3.6172,3.5819,12,7
hex,7,0.04,500,12,0.21302,0.869146,0.728368,0.347311,0.350071,0.81886,0.033201,0.060811,3.7237,3.5778,12,8
hex,7,0.04,1000,12,0.217681,0.912623,0.705975,0.337518,0.347112,0.797903,0.034198,-0.086549,3.7546,3.5043,16,8
hex,8,0.04,500,12,0.200539,0.901657,0.686765,0.32824,0.332344,0.681459,0.033437,-0.011596,3.6938,3.6132,17,5
hex,8,0.04,1000,12,0.229092,0.893215,0.678924,0.325709,0.362435,0.769195,0.033893,-0.050475,3.6269,3.5821,18,6
hex,9,0.04,500,12,0.18708,0.867923,0.679631,0.323812,0.327454,0.730698,0.034471,0.075671,3.6371,3.6047,13,6
hex,9,0.04,1000,12,0.228951,0.936602,0.743273,0.344494,0.358133,0.775259,0.033842,0.034214,3.7264,3.7173,11,9
hex,10,0.04,500,12,0.209335,0.885564,0.741195,0.346298,0.368305,0.702754,0.033809,-0.035114,3.6682,3.6985,11,7
hex,10,0.04,1000,12,0.197868,0.960462,0.697033,0.335437,0.334817,0.699935,0.035717,-0.063345,3.6738,3.7085,13,7
hex,11,0.04,500,12,0.232022,0.921175,0.754654,0.33675,0.339765,0.740532,0.032462,0.035753,3.6952,3.6942,16,6
hex,11,0.04,1000,12,0.219242,0.884917,0.680826,0.33014,0.340884,0.850686,0.034807,0.03645,3.6299,3.4547,12,6
hex,12,0.04,500,12,0.187148,0.91692,0.718562,0.342228,0.319035,0.712629,0.035864,0.068731,3.7495,3.5621,14,6
hex,12,0.04,1000,12,0.195566,0.845281,0.628839,0.308609,0.342632,0.764666,0.036441,0.011766,3.5884,3.5821,14,7
hex,13,0.04,500,12,0.25813,0.801382,0.680378,0.287713,0.38138,0.798733,0.034192,0.007759,3.4789,3.7524,15,5
hex,13,0.04,1000,12,0.15742,0.878062,0.703997,0.363668,0.330713,0.706884,0.032341,0.074085,3.7333,3.6022,9,8
hex,14,0.04,500,12,0.226642,0.908555,0.693892,0.338534,0.358167,0.789772,0.033609,0.076566,3.6661,3.616,12,5
hex,14,0.04,1000,12,0.13747,0.865254,0.695644,0.336204,0.319096,0.789152,0.031982,0.07461,3.6862,3.551,16,7
hex,15,0.04,500,12,0.191995,0.875376,0.727275,0.338741,0.332454,0.704206,0.034038,0.021626,3.7155,3.5701,15,8
hex,15,0.04,1000,12,0.18201,0.984219,0.713578,0.355277,0.335059,0.75277,0.034775,0.031862,3.7798,3.6165,12,9
hex,16,0.04,500,12,0.160355,0.924956,0.762874,0.391795,0.34459,0.785242,0.034362,0.089109,3.9026,3.5071,12,9
hex,16,0.04,1000,12,0.106335,0.802593,0.679607,0.351238,0.356325,0.736495,0.034201,-0.032753,3.7031,3.7199,17,7
hex,17,0.04,500,12,0.160248,0.896086,0.704814,0.361983,0.342044,0.74805,0.03325,0.028516,3.7954,3.6764,12,7
hex,17,0.04,1000,12,0.217577,0.901251,0.734378,0.346499,0.371946,0.826617,0.032007,-0.001252,3.7368,3.5478,15,8
hex,18,0.04,500,12,0.151513,0.906861,0.732452,0.379385,0.336031,0.646625,0.033496,-0.03558,3.8691,3.7499,17,9
hex,18,0.04,1000,12,0.180146,0.816092,0.650733,0.34047,0.331634,0.681365,0.03421,-0.108123,3.6802,3.7487,13,4
hex,19,0.04,500,12,0.139964,0.802619,0.655158,0.330304,0.331096,0.699038,0.037222,-0.014441,3.7127,3.7103,12,4
hex,19,0.04,1000,12,0.148167,0.834236,0.730051,0.355766,0.311591,0.640632,0.032097,0.028087,3.7948,3.5929,11,10
hex,20,0.04,500,12,0.193905,0.865592,0.712498,0.345201,0.326392,0.802324,0.033863,0.019869,3.7224,3.5918,12,7
hex,20,0.04,1000,12,0.156221,0.927727,0.652768,0.314782,0.332412,0.749284,0.033457,0.028203,3.6283,3.5823,12,3
hex,21,0.04,500,12,0.181959,0.80298,0.678966,0.326074,0.329906,0.757659,0.034413,-0.016718,3.681,3.591,16,5
hex,21,0.04,1000,12,0.185394,0.856061,0.684284,0.335303,0.341358,0.633594,0.03372,0.025355,3.7013,3.8443,12,5
hex,22,0.04,500,12,0.226778,0.868581,0.725269,0.329953,0.344906,0.767779,0.035163,0.042508,3.6721,3.6618,11,7
hex,22,0.04,1000,12,0.142823,0.896642,0.755602,0.391821,0.329079,0.753776,0.033592,-0.01256,3.865,3.5671,13,11
hex,23,0.04,500,12,0.242361,0.843719,0.703153,0.308311,0.374956,0.739946,0.037265,0.043193,3.5714,3.7298,14,8
hex,23,0.04,1000,12,0.226352,0.926398,0.73124,0.327638,0.342424,0.75005,0.034998,-0.037361,3.6712,3.7663,14,9
hex,24,0.04,500,12,0.162194,0.816838,0.67477,0.361312,0.324094,0.796213,0.03446,-0.153752,3.6984,3.5468,17,3
hex,24,0.04,1000,12,0.216172,0.847272,0.674821,0.328701,0.351999,0.755525,0.034686,0.022297,3.6569,3.5777,12,7
hex,25,0.04,500,12,0.184286,0.85847,0.741833,0.356318,0.353557,0.842057,0.034181,-0.031743,3.7821,3.466,13,10
hex,25,0.04,1000,12,0.22731,0.912787,0.698473,0.321995,0.365141,0.744864,0.033654,0.006634,3.6153,3.7294,15,7
hex,26,0.04,500,12,0.227182,0.826767,0.728127,0.325704,0.362223,0.783835,0.03263,-0.000726,3.6245,3.5525,12,7
hex,26,0.04,1000,12,0.212019,0.785295,0.690538,0.31819,0.343589,0.719755,0.035772,0.010991,3.5548,3.675,12,7
hex,27,0.04,500,12,0.191686,0.877221,0.714814,0.351356,0.337606,0.623576,0.035007,-0.025988,3.778,3.7461,11,7
hex,27,0.04,1000,12,0.211057,0.873508,0.717721,0.31671,0.335786,0.673326,0.0347,0.011796,3.5566,3.6795,16,7
hex,28,0.04,500,12,0.211309,0.892038,0.778713,0.370006,0.349075,0.722305,0.032958,-0.042711,3.7921,3.7198,13,10
hex,28,0.04,1000,12,0.232627,0.851807,0.698017,0.335333,0.349495,0.824458,0.03387,0.065632,3.6574,3.5147,13,7
hex,29,0.04,500,12,0.166946,0.836822,0.693208,0.367947,0.33347,0.696333,0.033947,0.015435,3.7761,3.5758,12,4
hex,29,0.04,1000,12,0.224248,0.903365,0.682515,0.324662,0.361617,0.66844,0.033265,-0.031578,3.6589,3.7595,16,6
hex,30,0.04,500,12,0.216497,0.911552,0.719465,0.3533,0.330258,0.680436,0.035533,0.047507,3.727,3.7103,12,10
hex,30,0.04,1000,12,0.146547,0.879548,0.63745,0.325123,0.338926,0.783654,0.033671,-0.052097,3.6797,3.5519,14,4
hex,31,0.04,500,12,0.213818,0.859147,0.676395,0.347814,0.344929,0.795512,0.033187,-0.022219,3.6788,3.5264,14,5
hex,31,0.04,1000,12,0.17498,0.920931,0.672689,0.350921,0.330692,0.637657,0.033672,-0.047567,3.7261,3.7994,16,7
hex,32,0.04,500,12,0.131328,0.874877,0.611063,0.321294,0.347717,0.751256,0.03539,-0.017399,3.6385,3.4959,12,5
hex,32,0.04,1000,12,0.177183,0.865236,0.669837,0.336412,0.344516,0.686787,0.032508,-0.011842,3.697,3.6781,15,6
hex,33,0.04,500,12,0.18921,0.911743,0.654919,0.324082,0.353063,0.694332,0.032846,0.002587,3.6625,3.7884,12,5
hex,33,0.04,1000,12,0.144989,0.863817,0.687188,0.345521,0.319707,0.565248,0.032881,-0.044746,3.6964,3.8567,13,5
hex,34,0.04,500,12,0.175947,0.857274,0.691173,0.348562,0.339877,0.702413,0.033321,0.005672,3.757,3.6854,17,5
hex,34,0.04,1000,12,0.16261,0.845062,0.685551,0.328253,0.345104,0.668157,0.03277,0.015624,3.6677,3.6545,15,6
hex,35,0.04,500,12,0.183216,0.823491,0.729693,0.349335,0.344749,0.68753,0.035484,-0.00223,3.7641,3.7911,14,9
hex,35,0.04,1000,12,0.148309,0.876479,0.690208,0.353611,0.340629,0.855285,0.036063,0.040719,3.7541,3.4451,15,7
hex,36,0.04,500,12,0.182187,0.938465,0.706764,0.350802,0.330594,0.7774,0.035417,-0.003686,3.734,3.5727,14,7
hex,36,0.04,1000,12,0.158682,0.824188,0.627608,0.331348,0.338092,0.733711,0.03209,0.011955,3.6838,3.6618,11,4
hex,37,0.04,500,12,0.238736,0.931949,0.672411,0.309378,0.344325,0.778471,0.032882,-0.13364,3.5487,3.5449,15,5
hex,37,0.04,1000,12,0.208551,0.791987,0.651369,0.313298,0.342304,0.739301,0.033591,0.111025,3.5724,3.637,12,5
hex,38,0.04,500,12,0.119872,0.794623,0.61219,0.342881,0.333391,0.724194,0.032082,0.015133,3.6771,3.4856,10,2
hex,38,0.04,1000,12,0.198162,0.826605,0.665352,0.327239,0.343761,0.774033,0.032732,-0.003664,3.6681,3.6218,15,7
hex,39,0.04,500,12,0.162655,0.945704,0.738891,0.376805,0.337935,0.740452,0.033151,0.019583,3.8601,3.615,12,9
hex,39,0.04,1000,12,0.156477,0.837706,0.700109,0.336362,0.350767,0.688447,0.032666,0.002135,3.6974,3.6852,11,8
hex,40,0.04,500,12,0.20485,0.869616,0.65073,0.33596,0.344563,0.701267,0.032497,-0.044365,3.6569,3.7779,17,5
hex,40,0.04,1000,12,0.15337,0.92269,0.730998,0.373796,0.33619,0.722057,0.035674,-0.035382,3.9013,3.7792,15,7
hex,41,0.04,500,12,0.136635,0.863957,0.628902,0.352359,0.310921,0.621298,0.035579,-0.059633,3.7489,3.8089,13,4
hex,41,0.04,1000,12,0.217153,0.789037,0.692439,0.324978,0.330428,0.665615,0.036273,-0.047851,3.5887,3.597,15,6
hex,42,0.04,500,12,0.250386,0.943948,0.695826,0.299075,0.338859,0.719561,0.033372,0.02721,3.5623,3.7093,17,6
hex,42,0.04,1000,12,0.244607,0.89349,0.781281,0.333621,0.355834,0.794583,0.03532,-0.053859,3.6876,3.5355,16,8
hex,43,0.04,500,12,0.202352,0.832587,0.673234,0.328662,0.355359,0.677249,0.032957,-0.031042,3.6376,3.6657,15,6
hex,43,0.04,1000,12,0.190207,0.922945,0.70581,0.319631,0.323073,0.683542,0.033887,-0.040472,3.6411,3.6033,13,6
hex,44,0.04,500,12,0.140595,0.835145,0.680504,0.339593,0.335137,0.813267,0.034326,-0.033225,3.7127,3.4631,12,4
hex,44,0.04,1000,12,0.183187,0.943007,0.627566,0.310609,0.333081,0.792433,0.034678,-0.003226,3.5643,3.4617,12,3
hex,45,0.04,500,12,0.177423,0.958248,0.71976,0.350391,0.347082,0.81293,0.034307,0.010463,3.7854,3.4663,12,8
hex,45,0.04,1000,12,0.22342,0.835275,0.701609,0.319231,0.346425,0.711283,0.033166,-0.083916,3.6183,3.8189,13,8
hex,46,0.04,500,12,0.177723,0.894035,0.700015,0.370835,0.33285,0.731937,0.035818,0.01804,3.8143,3.5601,11,7
hex,46,0.04,1000,12,0.220509,0.883137,0.716559,0.349601,0.350205,0.837668,0.033492,-0.031814,3.7235,3.5384,15,8
hex,47,0.04,500,12,0.181852,0.79959,0.702993,0.309174,0.324032,0.824039,0.033402,-0.027635,3.5695,3.3784,14,7
hex,47,0.04,1000,12,0.200328,0.948122,0.728359,0.326017,0.366208,0.717762,0.035525,0.036142,3.6754,3.7406,13,9
hex,48,0.04,500,12,0.206932,0.866136,0.734274,0.361875,0.371314,0.710554,0.034271,-0.041171,3.7662,3.7444,12,6
hex,48,0.04,1000,12,0.175253,0.900046,0.719458,0.349712,0.371972,0.916917,0.032893,-0.006679,3.7652,3.4987,15,7
hex,49,0.04,500,12,0.186345,0.765342,0.71613,0.331339,0.330648,0.725936,0.034125,-0.03375,3.6587,3.5704,11,9
hex,49,0.04,1000,12,0.177083,0.902267,0.697411,0.355397,0.342352,0.734312,0.034459,-0.029674,3.7697,3.5409,14,4
hex,50,0.04,500,12,0.238109,0.921853,0.735027,0.34767,0.361893,0.729495,0.032987,0.015711,3.7174,3.6324,15,9
hex,50,0.04,1000,12,0.143919,0.907428,0.679182,0.340039,0.315167,0.85243,0.036548,-0.031543,3.7675,3.3884,15,5
random,1,0.04,500,12,0.19486,0.888171,0.753464,0.351452,0.335651,0.809568,0.039731,-0.051989,3.7354,3.5233,20,12
random,1,0.04,1000,12,0.15612,0.797628,0.676183,0.32951,0.346197,0.750038,0.039085,0.008167,3.6053,3.7207,19,5
random,2,0.04,500,12,0.166655,0.893947,0.668419,0.341001,0.336264,0.743641,0.039792,-0.022852,3.7057,3.7802,22,3
random,2,0.04,1000,12,0.181088,0.820702,0.698783,0.341269,0.324851,0.748529,0.038023,0.015554,3.7565,3.6771,19,7
random,3,0.04,500,12,0.208745,0.84725,0.674072,0.332295,0.32621,0.654708,0.041159,0.027684,3.6722,3.7493,16,6
random,3,0.04,1000,12,0.190472,0.824095,0.728671,0.331457,0.351836,0.734682,0.038404,-0.035809,3.6229,3.7037,18,7
random,4,0.04,500,12,0.223725,0.904474,0.764386,0.34933,0.357951,0.860592,0.036569,0.046086,3.7702,3.6291,12,9
random,4,0.04,1000,12,0.154939,0.821526,0.695968,0.362685,0.330241,0.630967,0.037541,0.01386,3.7223,3.7644,19,8
random,5,0.04,500,12,0.197022,0.918161,0.760042,0.35942,0.343685,0.829852,0.036631,0.052386,3.8197,3.5536,14,9
random,5,0.04,1000,12,0.199492,0.787567,0.668988,0.332225,0.364552,0.817651,0.039438,-0.017922,3.6564,3.5928,17,6
random,6,0.04,500,12,0.193984,0.924264,0.731258,0.34952,0.350215,0.888913,0.036548,-0.017462,3.7421,3.4271,17,8
random,6,0.04,1000,12,0.125764,0.901738,0.704141,0.373051,0.343809,0.72043,0.037827,-0.033284,3.8266,3.7481,16,8
random,7,0.04,500,12,0.185896,0.867962,0.748251,0.3495,0.347461,0.708533,0.036892,-0.02158,3.7529,3.7775,18,9
random,7,0.04,1000,12,0.111721,0.834206,0.663857,0.342227,0.335239,0.69731,0.038033,-0.07649,3.7195,3.7553,17,4
random,8,0.04,500,12,0.14907,0.82342,0.677833,0.33734,0.349794,0.719822,0.037025,0.003141,3.6902,3.7377,16,5
random,8,0.04,1000,12,0.181786,0.813147,0.700682,0.332166,0.350309,0.683293,0.037896,-0.021509,3.6716,3.8899,17,7
random,9,0.04,500,12,0.224612,0.879538,0.70975,0.331923,0.352621,0.754882,0.038421,-0.046327,3.6664,3.7226,18,8
random,9,0.04,1000,12,0.183139,0.821424,0.670083,0.325427,0.335285,0.735179,0.036991,0.01578,3.6223,3.7222,15,3
random,10,0.04,500,12,0.209133,0.815111,0.681421,0.317948,0.359274,0.830638,0.037762,0.010476,3.6506,3.5222,14,6
random,10,0.04,1000,12,0.202574,0.905068,0.719025,0.337923,0.348349,0.684582,0.039341,-0.023607,3.7134,3.8186,24,6
random,11,0.04,500,12,0.208554,0.907724,0.688681,0.346456,0.339201,0.795211,0.039307,0.011323,3.6993,3.5328,23,6
random,11,0.04,1000,12,0.276571,0.932197,0.710233,0.305598,0.360036,0.866439,0.0382,0.03265,3.5245,3.5465,18,7
random,12,0.04,500,12,0.15846,0.812678,0.639449,0.32942,0.33056,0.699418,0.039918,-0.036563,3.6702,3.6214,15,4
random,12,0.04,1000,12,0.192897,0.918237,0.700366,0.329216,0.358293,0.764489,0.039032,-0.007138,3.7174,3.5622,18,7
random,13,0.04,500,12,0.183908,0.914027,0.76877,0.37961,0.34083,0.79116,0.036393,-0.009094,3.8102,3.6538,18,10
random,13,0.04,1000,12,0.164803,0.889526,0.720011,0.349668,0.338097,0.700966,0.037159,0.032037,3.7321,3.6131,16,8
random,14,0.04,500,12,0.188616,0.915605,0.731756,0.357533,0.342673,0.743394,0.036939,-0.054801,3.8126,3.729,19,9
random,14,0.04,1000,12,0.141822,0.768497,0.632779,0.323463,0.35636,0.758967,0.03927,-0.020568,3.6235,3.6715,11,3
random,15,0.04,500,12,0.193515,0.829028,0.675405,0.304561,0.356478,0.792337,0.038362,0.033601,3.5877,3.7568,17,7
random,15,0.04,1000,12,0.195184,0.888069,0.695917,0.332429,0.367041,0.806199,0.039537,-0.036987,3.6914,3.6232,17,7
random,16,0.04,500,12,0.20519,0.835331,0.726211,0.310507,0.343928,0.708925,0.037221,-0.029577,3.6085,3.8265,15,6
random,16,0.04,1000,12,0.161463,0.87077,0.756429,0.355867,0.345553,0.707234,0.039551,-0.01018,3.8054,3.808,18,11
random,17,0.04,500,12,0.147529,0.847487,0.671079,0.347156,0.325009,0.620675,0.038667,0.022889,3.751,3.8487,18,5
random,17,0.04,1000,12,0.191691,0.837568,0.709081,0.324817,0.347022,0.727492,0.038526,-0.010956,3.6459,3.7386,16,8
random,18,0.04,500,12,0.183236,0.800016,0.695455,0.360768,0.344644,0.734903,0.040181,0.030372,3.75,3.7459,13,5
random,18,0.04,1000,12,0.187654,0.913894,0.675903,0.348772,0.324021,0.650666,0.038322,0.039499,3.7716,3.7182,19,6
random,19,0.04,500,12,0.197872,0.857413,0.694751,0.329415,0.335094,0.817142,0.040414,0.042349,3.666,3.5908,23,6
random,19,0.04,1000,12,0.202522,0.900133,0.768854,0.37771,0.347647,0.861223,0.039096,-0.115586,3.8491,3.61,22,12
random,20,0.04,500,12,0.160122,0.916563,0.649418,0.336089,0.343414,0.88636,0.039204,0.004506,3.6973,3.5309,13,5
random,20,0.04,1000,12,0.20122,0.883297,0.760159,0.329798,0.342403,0.719222,0.038619,0.039457,3.6644,3.6749,14,8
random,21,0.04,500,12,0.176356,0.894081,0.634505,0.339347,0.331925,0.75807,0.036763,-0.016987,3.6851,3.656,22,3
random,21,0.04,1000,12,0.137759,0.859583,0.632527,0.332027,0.337457,0.742905,0.03959,0.000428,3.6973,3.6946,19,4
random,22,0.04,500,12,0.167615,0.858146,0.733368,0.333106,0.333862,0.719134,0.036765,-0.023332,3.6742,3.6783,19,9
random,22,0.04,1000,12,0.192918,0.821018,0.673761,0.310338,0.345864,0.79168,0.039602,0.022684,3.5377,3.6012,16,5
random,23,0.04,500,12,0.180579,0.77346,0.645656,0.318282,0.366373,0.785076,0.040348,-0.022782,3.5927,3.6978,18,3
random,23,0.04,1000,12,0.168808,0.922119,0.685759,0.340371,0.345153,0.814988,0.039739,0.018603,3.7177,3.4012,14,7
random,24,0.04,500,12,0.158252,0.944269,0.599576,0.305467,0.329025,0.70496,0.039995,0.045796,3.5702,3.5815,15,4
random,24,0.04,1000,12,0.186203,0.779221,0.683224,0.327067,0.335448,0.653802,0.040253,-0.031364,3.6567,3.863,15,5
random,25,0.04,500,12,0.140491,0.837009,0.634707,0.348298,0.331083,0.680241,0.036724,0.010119,3.7383,3.7487,15,6
random,25,0.04,1000,12,0.215388,0.894926,0.762082,0.343606,0.359969,0.786606,0.040017,-0.033387,3.7058,3.7264,17,12
random,26,0.04,500,12,0.18182,0.801289,0.67264,0.316472,0.355953,0.857598,0.038287,-0.020675,3.5855,3.513,13,6
random,26,0.04,1000,12,0.200524,0.929759,0.722835,0.330845,0.364928,0.850436,0.038541,-0.007458,3.701,3.505,17,8
random,27,0.04,500,12,0.227065,0.940802,0.75366,0.364147,0.347415,0.832073,0.038181,-0.028608,3.7906,3.4443,21,9
random,27,0.04,1000,12,0.184646,0.901115,0.706285,0.353738,0.363042,0.760132,0.037134,0.071129,3.7573,3.7383,22,9
random,28,0.04,500,12,0.151754,0.901187,0.716278,0.337875,0.317898,0.674249,0.037251,0.012975,3.6925,3.7844,18,6
random,28,0.04,1000,12,0.188019,0.833364,0.70072,0.359274,0.34309,0.795717,0.038089,0.132252,3.776,3.5702,16,8
random,29,0.04,500,12,0.169656,0.812699,0.755657,0.35919,0.344002,0.739277,0.039023,-0.062376,3.7599,3.6897,18,8
random,29,0.04,1000,12,0.162878,0.906616,0.719894,0.368876,0.341387,0.694465,0.038876,0.000281,3.8693,3.8245,23,10
random,30,0.04,500,12,0.175012,0.864623,0.685958,0.334456,0.333355,0.619565,0.039334,0.006914,3.713,3.9106,18,7
random,30,0.04,1000,12,0.170852,0.890274,0.65784,0.358888,0.337052,0.827659,0.03893,-0.00157,3.7601,3.5166,19,4
random,31,0.04,500,12,0.196632,0.914687,0.713567,0.323047,0.359604,0.74161,0.040296,-0.005899,3.6377,3.7407,15,7
random,31,0.04,1000,12,0.215027,0.921028,0.670333,0.331601,0.336788,0.815454,0.03853,0.075345,3.6861,3.5804,16,4
random,32,0.04,500,12,0.149134,0.753009,0.659468,0.338399,0.34526,0.717795,0.038446,-0.007621,3.6735,3.6524,13,5
random,32,0.04,1000,12,0.159306,0.882616,0.651443,0.323203,0.33922,0.818019,0.037814,0.003685,3.631,3.5262,16,3
random,33,0.04,500,12,0.170872,0.901784,0.650355,0.328997,0.345625,0.781231,0.038818,0.004822,3.6596,3.6214,20,5
random,33,0.04,1000,12,0.192203,0.879776,0.739454,0.358102,0.338528,0.745843,0.039057,0.051133,3.7998,3.7013,13,10
random,34,0.04,500,12,0.154028,0.821219,0.641299,0.317805,0.351507,0.77246,0.038821,0.037815,3.6777,3.6278,13,6
random,34,0.04,1000,12,0.172968,0.950674,0.755942,0.361608,0.355875,0.825404,0.038431,-0.080924,3.828,3.5399,16,9
random,35,0.04,500,12,0.160993,0.85452,0.686759,0.338816,0.346323,0.6786,0.03942,-0.044089,3.7443,3.7917,16,7
random,35,0.04,1000,12,0.221849,0.874146,0.702184,0.342224,0.332975,0.826589,0.040853,0.045967,3.7296,3.4628,14,7
random,36,0.04,500,12,0.189577,0.75204,0.663499,0.328913,0.337977,0.668424,0.039233,-0.014891,3.5985,3.8282,14,4
random,36,0.04,1000,12,0.164418,0.803512,0.650813,0.323447,0.346938,0.737061,0.037494,-0.018623,3.6375,3.7187,18,3
random,37,0.04,500,12,0.206695,0.809635,0.733373,0.32715,0.354859,0.790847,0.038106,-0.035286,3.658,3.4722,21,9
random,37,0.04,1000,12,0.197059,0.931367,0.680602,0.333069,0.338632,0.635831,0.036974,0.040459,3.7025,3.8493,16,3
random,38,0.04,500,12,0.133112,0.817835,0.651719,0.348847,0.332934,0.675342,0.03732,0.059679,3.7824,3.8646,14,5
random,38,0.04,1000,12,0.193109,0.829532,0.613606,0.295164,0.338016,0.679683,0.037999,-0.068471,3.5335,3.8855,18,4
random,39,0.04,500,12,0.167599,0.817766,0.678083,0.341413,0.345901,0.760229,0.038321,-0.030684,3.7488,3.7407,22,6
random,39,0.04,1000,12,0.195449,0.920131,0.703639,0.347504,0.326234,0.745866,0.040364,0.026768,3.6859,3.6368,20,8
random,40,0.04,500,12,0.164369,0.90786,0.62777,0.333098,0.360908,0.777859,0.039063,-0.033803,3.6767,3.6575,16,4
random,40,0.04,1000,12,0.197611,0.829934,0.662316,0.313856,0.341267,0.853921,0.040105,-0.008409,3.5468,3.539,14,5
random,41,0.04,500,12,0.230213,0.88713,0.778343,0.340329,0.363667,0.803462,0.03925,-0.004009,3.6853,3.6511,20,11
random,41,0.04,1000,12,0.142172,0.858564,0.687212,0.350952,0.34304,0.760502,0.040829,-0.014453,3.7543,3.7033,18,7
random,42,0.04,500,12,0.198537,0.843911,0.713881,0.341147,0.325252,0.719494,0.038131,-0.053795,3.7222,3.6303,16,7
random,42,0.04,1000,12,0.193819,0.837692,0.680213,0.347595,0.337335,0.846235,0.038346,0.047618,3.706,3.4885,15,5
random,43,0.04,500,12,0.155487,0.77572,0.636538,0.32479,0.334974,0.803727,0.036869,0.057789,3.6641,3.5203,13,3
random,43,0.04,1000,12,0.178935,0.799758,0.664133,0.33166,0.338805,0.718573,0.038726,0.018936,3.6543,3.5456,17,6
random,44,0.04,500,12,0.146441,0.831553,0.655538,0.359913,0.339208,0.819797,0.039166,0.036588,3.7601,3.6144,16,4
random,44,0.04,1000,12,0.205589,0.806586,0.679277,0.340573,0.319297,0.6627,0.04053,-0.009127,3.6731,3.6534,20,5
random,45,0.04,500,12,0.19061,0.803649,0.712829,0.319204,0.343804,0.694856,0.038673,0.008362,3.5904,3.7585,15,8
random,45,0.04,1000,12,0.237847,0.863751,0.725343,0.339154,0.370224,0.824466,0.038216,-0.0245,3.6569,3.5483,24,11
random,46,0.04,500,12,0.160176,0.858641,0.704283,0.366202,0.353346,0.694333,0.038923,-0.098623,3.8223,3.8114,19,7
random,46,0.04,1000,12,0.178642,0.887833,0.718667,0.326001,0.33896,0.711619,0.039087,-0.039703,3.6846,3.5476,18,8
random,47,0.04,500,12,0.189691,0.901125,0.685743,0.341717,0.337145,0.814157,0.038141,-0.090039,3.71,3.5971,17,6
random,47,0.04,1000,12,0.158058,0.854645,0.777538,0.364145,0.351737,0.729576,0.03762,0.030834,3.7657,3.8026,19,11
random,48,0.04,500,12,0.183318,0.88718,0.704855,0.337641,0.355803,0.808042,0.039434,-0.000713,3.7025,3.5926,16,8
random,48,0.04,1000,12,0.208066,0.856371,0.696593,0.316355,0.362015,0.724535,0.038566,0.006203,3.646,3.702,18,8
random,49,0.04,500,12,0.189419,0.826238,0.718926,0.352928,0.328498,0.71698,0.037519,0.002758,3.7605,3.5363,17,11
random,49,0.04,1000,12,0.151653,0.824787,0.710603,0.32733,0.353375,0.834955,0.037474,0.014381,3.6741,3.6395,17,7
