topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
random,4,0.3,500,24,False,0.522582,0.973552,0.849266,0.215997,0.25749,0.717558,0.075485,0.774918,0.536355,0.154691,0.037762,3.0911,3.5068,43,60
random,4,0.3,1000,24,False,0.516494,0.992366,0.8419,0.226616,0.268892,0.804279,0.049058,0.775233,0.49472,0.169215,-0.006531,3.1435,3.5039,35,75
random,5,0.3,500,24,False,0.519724,0.95467,0.846325,0.214397,0.254143,0.685807,0.062137,0.775645,0.494737,0.172061,-0.037156,3.0691,3.6024,43,75
random,5,0.3,1000,24,False,0.508723,0.992097,0.853595,0.226661,0.251972,0.793511,0.05845,0.776084,0.542657,0.157001,-0.004558,3.1318,3.3868,43,83
random,6,0.3,500,24,False,0.50788,0.971567,0.838478,0.21479,0.267371,0.746529,0.042561,0.772873,0.479751,0.172361,-0.027868,3.1002,3.6177,52,71
random,6,0.3,1000,24,False,0.506983,0.957452,0.827491,0.225294,0.258053,0.739195,0.057056,0.7758,0.53856,0.158819,-0.008238,3.1173,3.4565,43,77
random,7,0.3,500,24,False,0.518757,0.963937,0.846929,0.214231,0.268199,0.783098,0.064778,0.774151,0.480761,0.168278,0.013511,3.0746,3.4608,46,81
random,7,0.3,1000,24,False,0.527936,0.976787,0.873091,0.222614,0.266365,0.699525,0.054042,0.776705,0.435403,0.181753,-0.012474,3.1402,3.6298,40,77
random,8,0.3,500,24,False,0.51632,0.960359,0.856206,0.226898,0.260041,0.707837,0.0621,0.77213,0.501895,0.164627,-0.006038,3.1228,3.6061,45,77
random,8,0.3,1000,24,False,0.517371,0.961784,0.857134,0.223362,0.263925,0.690626,0.066916,0.778024,0.507697,0.156741,0.009493,3.1365,3.7009,59,77
random,9,0.3,500,24,False,0.521825,0.963116,0.846726,0.227825,0.270438,0.759296,0.057481,0.773681,0.482137,0.171354,-0.049685,3.1267,3.5595,50,79
random,9,0.3,1000,24,False,0.506454,0.940551,0.843703,0.231747,0.262467,0.780141,0.060387,0.777834,0.50109,0.153503,0.024453,3.1564,3.5254,51,66
random,10,0.3,500,24,False,0.505516,0.991621,0.855674,0.229618,0.258393,0.710961,0.057793,0.770919,0.473103,0.161745,0.024187,3.1761,3.6508,45,69
random,10,0.3,1000,24,False,0.520141,0.93327,0.848412,0.215363,0.253641,0.747653,0.061201,0.778187,0.46138,0.169811,-0.034968,3.099,3.4399,42,84
